COU,DNK,DNK,SWE,SWE,SWE,SWE,USA,USA,USA,RUS,RUS,JPN,JPN,JPN,ESP,ESP,ESP,GBR,GBR,ZAF,BRA,NZL,NZL,NZL,PRT,PRT,AUS,AUS,AUS,CAN,CAN,BEL,BEL,BEL,BEL,BEL,FIN,FIN,FIN,FRA,FRA,FRA,DEU,DEU,DEU,DEU,ISL,ISL,ITA,ITA,ITA,ITA,ITA,NLD,NLD,NLD,NLD,NLD,NOR,NOR,NOR,NOR
VAR,ENTRIES,BANKRUPTCIES,ENTRIES,ENTRIES,BANKRUPTCIES,BANKRUPTCIES,ENTRIES,BANKRUPTCIES,EXITS,ENTRIES,EXITS,ENTRIES,BANKRUPTCIES,EXITS,ENTRIES,BANKRUPTCIES,EXITS,ENTRIES,BANKRUPTCIES,BANKRUPTCIES,BANKRUPTCIES,ENTRIES,BANKRUPTCIES,EXITS,ENTRIES,EXITS,ENTRIES,ENTRIES,BANKRUPTCIES,ENTRIES,EXITS,ENTRIES,ENTRIES,BANKRUPTCIES,EXITS,EXITS,ENTRIES,BANKRUPTCIES,EXITS,ENTRIES,ENTRIES,BANKRUPTCIES,ENTRIES,ENTRIES,BANKRUPTCIES,EXITS,ENTRIES,BANKRUPTCIES,ENTRIES,ENTRIES,BANKRUPTCIES,EXITS,EXITS,ENTRIES,ENTRIES,BANKRUPTCIES,BANKRUPTCIES,EXITS,ENTRIES,ENTRIES,BANKRUPTCIES,BANKRUPTCIES
MEA,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX,INDEX
ISIC4,01_99,01_99,01_99,01_99C,01_99,01_99C,01_99,01_99C,01_99,01_99,01_99,01_99,01_99C,01_99,01_99C,01_99,01_99C,01_99C,01_99C,01_99,01_99,01_99C,01_99C,01_99C,01_99C,01_99C,01_99,01_99C,01_99C,01_99C,01_99C,01_99,01_99C,01_99,01_99,01_99C,01_99,01_99,01_99,01_99,01_99C,01_99C,01_99,01_99C,01_99,01_99,01_99,01_99,01_99,01_99C,01_99,01_99,01_99C,01_99,01_99C,01_99,01_99C,01_99C,01_99,01_99C,01_99,01_99C
2003-Q1,60.61449269,101.3991336,,,,138.7095762,93.91397646,,91.41014092,,,81.07332627,,107.9945832,85.86343205,,68.119982,92.07216272,,125.8203685,289.9748894,,,,,,,90.72975014,88.95086521,84.28586633,119.191055,,,79.90540186,,,69.5718702,122.5877648,88.59885353,68.77777825,60.32489811,91.43888002,,,111.642372,,,,99.71275595,111.0645478,171.5850977,71.55478506,60.16583603,,,99.65740594,135.2856532,,77.65764473,58.52654227,181.5718653,149.1378975
2003-Q2,62.3061224,103.2854443,,,,138.0088542,93.41365729,,90.66661696,,,81.00616074,,108.5349713,85.69029011,,70.44119767,94.18691406,,130.1413926,285.6968199,,,,,,,95.29634242,91.53309159,84.00477228,116.5759697,,,78.80169693,,,72.03248963,122.971615,89.18310529,71.52327021,63.23588647,91.41160881,,,111.2730972,,,,100.0842931,101.4258825,171.6247876,69.88617282,52.97673454,,,110.5386688,148.6615927,,77.66242209,60.39037448,190.7043584,160.6239249
1997-Q4,,71.56367512,,,,,96.08988708,,87.01737951,,,78.77371742,,64.05068937,71.75474082,,68.41992837,,,,429.8759271,,,,,,,,,,,,,,,,70.39707127,154.2739126,73.97376262,,,109.8383276,,,,,,,,,,,,,,69.20120809,73.70610276,,,,120.910844,
1998-Q1,,71.81042968,,,,,97.36071629,,87.00797354,,,76.57165308,,64.94938677,72.47322584,,70.10592988,,,,413.6960719,,,,,,,,,,,,,72.70342197,,,69.89128787,147.5279049,75.86598261,,,106.4796596,,,,,,,,,,,,,,68.27343769,72.87831176,,,,118.5809105,
1998-Q2,,70.45821253,,,,,97.67406109,,86.89247805,,,75.64178165,,66.61234316,73.09177727,,71.06645564,,,,404.484765,,,,,,,,,,,,,72.61739441,,,69.85398965,141.7720286,77.57426437,,,102.7249002,,,,,,,,,,,,,,67.37159781,69.51005359,,,,111.3386761,
1998-Q3,,67.9430966,,,,,96.38404969,,87.81259578,,,76.18555287,,70.5240953,75.25596879,,71.96299568,,,,412.4813572,,,,,,,,,,,,,73.12212852,,,69.35809053,139.0306324,78.99279347,,,99.25450142,,,,,,,,,,,,,,67.5842606,67.09738343,,,,111.3535852,
1998-Q4,,67.14314364,,,,,95.51417982,,88.98171952,,,78.05555017,,76.75999963,75.3203551,,70.80983097,,,,433.2812136,,,,,,,,,,,,,74.28123469,,,67.64785002,137.3231885,80.15244546,,,97.42475613,,,,,,,,,,,,,,51.66676482,66.18259654,,,,118.5464857,
1999-Q1,,67.15586135,,,,,96.53630251,,90.22489079,,,81.0552062,,83.573904,74.9508565,,68.63526695,,,,446.1286128,,,,,,,94.63981661,63.55677534,,,,,74.70870164,,,66.384655,137.6471146,81.19429447,,,96.36970895,,,,,,,,,,,,,,50.41451271,66.62813274,,,,116.0626967,103.8186905
1999-Q2,,67.27426707,,,,,97.99349889,,91.39005563,,,84.99853863,,89.19121817,76.49793033,,66.57855594,,,,438.839033,,,,,,,89.84834226,60.19454917,,,,,74.69560748,,,66.14394862,138.8406064,82.25021419,,,94.21281755,,,,,,,,,,,,,,48.94754567,64.8810907,,,,112.9303606,102.428696
1999-Q3,,69.00602035,,,,,98.56073418,,91.90083937,,,89.20902029,,92.12140818,76.40859122,,65.63643532,,,,412.5083669,,,,,,,83.39715472,55.5730479,,,,,75.33357866,,,66.05070298,137.2268424,83.25673161,,,91.48130136,,,,,,,,,,,,,,47.8239288,62.05271408,,,,115.5422727,100.5967609
1999-Q4,,70.64410622,,,,,99.24987628,,92.14906194,,,93.51927332,,92.1460604,77.69312398,,65.49868581,,,,394.3725837,,,,,,,75.81400858,52.70681981,,,,,76.34255529,,,66.48255402,133.2807172,84.06698621,,,88.64805247,,,,,,,,,,,,,,48.5381923,63.32094992,,,,117.9851198,102.6636916
2000-Q1,,69.8810596,,,,,100.2639939,,92.50831249,,,97.21178985,,90.6495786,81.40861109,,64.07013268,,,115.4819069,379.3550437,,,,,,,69.04071724,55.90860066,,124.7184637,,,77.39016824,,,67.12573007,131.6792969,84.69960662,65.71769767,55.31531342,86.05701737,,,,,,,99.96145034,109.3270299,,67.6038864,45.76414265,,,50.55502714,65.65386092,,,,121.9417559,106.4303253
2000-Q2,,69.60616236,,,,,100.3018673,,93.19293096,,,98.7453596,,89.29698712,82.47474609,,62.87715606,,,121.0638045,347.5852244,,,,,,,64.39268695,58.64653436,,122.8519489,,,78.70295903,,,67.01856791,130.6148897,85.24979597,66.70588179,56.71347368,85.37810104,,,,,,,99.69623229,116.3481492,,67.30914618,44.235496,,,53.76948764,68.30106594,,,,126.3266364,107.2356832
2000-Q3,,74.92970854,,,,,99.37440829,,94.27515478,,,98.52011207,,89.52115299,82.44286691,,61.57963232,,,126.0801747,314.1678287,,,,,,,62.48975314,64.90444478,,122.6908914,,,79.96853983,,,66.26613358,126.9802769,85.64566234,66.71255464,57.22297289,86.48829208,,,,,,,99.82202269,116.1204284,,67.45137519,44.46571309,,,59.17228576,74.9841878,,,,127.3600061,105.9997515
2000-Q4,,81.05549024,,,,,98.38528343,,95.03197727,,,96.70858406,,91.65855075,82.15838174,,59.99501099,,,128.8744686,296.1512123,,,,,,,62.14594606,78.51803411,,123.5474889,,,81.00458313,,,65.49274753,122.3530018,85.8342283,66.22545563,56.81144443,88.13019333,,,,,,,99.85934997,111.4183675,,68.42988312,46.04566111,,,64.20507071,81.9810263,,,,128.545021,107.0025112
1990-Q1,,115.9862008,,,,,,,,,,106.8190271,,54.84165596,41.6516976,,,,,,,,,,,,,,,,,,,,,,,133.0273722,,,,83.17974849,,,,,,,,,,,,,,45.30064281,42.49998483,,,,116.4851917,
1990-Q2,,111.6087904,,,,,,,,,,106.3654287,,55.82358741,42.92864712,,,,,,,,,,,,,,,,,,,,,,,149.8303353,,,,87.86334846,,,,,,,,,,,,,,45.10597685,43.41710865,,,,126.9588366,
1990-Q3,,108.2262369,,,,,,,,,,105.727263,,57.49127447,45.28670642,,,,,,,,,,,,,,,,,,,,,,,172.5112614,,,,92.85818725,,,,,,,,,,,,,,44.3482335,42.66624311,,,,141.719674,
1990-Q4,,110.5151577,,,,,,,,,,104.7620122,,59.66527701,47.57923823,,,,,,,,,,,,,,,,,,,,,,,204.7199983,,,,95.97781593,,,,,,,,,,,,,,44.55689146,42.99462647,,,,156.8025333,
1991-Q1,,115.4659986,,,,,,,,,,103.5724489,,61.89829865,48.09520971,,,,,,54.40232754,,,,,,,,,,,,,,,,,241.5563318,,,,98.96925108,,,,,,,,,,,,,,46.83093432,46.66900027,,,,168.405638,
1991-Q2,,116.2012241,,,,,,,,,,102.3652485,,63.65250952,48.54107987,,,,,,68.81737861,,,,,,,,,,,,,,,,,268.4698504,,,,102.2534745,,,,,,,,,,,,,,48.3701136,50.18193716,,,,174.657705,
1991-Q3,,113.7935344,,,,,,,,,,100.6303175,,64.69908986,49.94076884,,,,,,82.76189076,,,,,,,,,,,,,,,,,285.8505486,,,,104.6498248,,,,,,,,,,,,,,48.92372827,54.94885828,,,,175.9089711,
1991-Q4,,110.4384331,,,,,,,,,,98.74365601,,65.1847191,51.22324947,,,,,,100.4599964,,,,,,,,,,,,,,,,,298.7070147,,,,106.8543054,,,,,,,,,,,,,,51.29052536,61.28265355,,,,177.6962326,
1992-Q1,,109.3182,,,,,,,,,,96.67905269,,65.48139209,51.64819094,,,,,,128.146958,,,,,,,,,,,,,,,,,307.0653916,,,,109.8979269,,,,,,,,,,,,,,55.61429346,63.0161833,,,,185.1991498,
1992-Q2,,116.3422555,,,,,,,,,,93.65413461,,65.97365466,51.81051893,,,,,,148.6270841,,,,,,,,,,,,,,,,,317.6118717,,,,113.4811043,,,,,,,,,,,,,,60.58017035,63.91666489,,,,196.1147223,
1992-Q3,,127.6417353,,,,,,,76.87154488,,,90.66647812,,67.07128177,53.13435282,,,,,,158.8471671,,,,,,,,,,,,,,,,,334.0024683,,,,117.1536116,,,,,,,,,,,,,,66.15645524,70.59735273,,,,209.0197829,
1992-Q4,,132.131464,,,,,,,76.86788439,,,88.02642391,,68.74034333,55.6664126,,,,,,164.8574139,,,,,,,,,,,,,,,,,339.3618989,,,,120.81614,,,,,,,,,,,,,,72.39554727,82.08819521,,,,208.2938692,
1993-Q1,,134.7309404,,,,,,,76.57338695,,,85.76685418,,70.40373973,58.07679461,,64.59160198,,,,165.9070498,,,,,,,,,,,,,,,,,329.3373108,,,,122.8961373,,,,,,,,,,,,,,76.95865604,90.10509844,,,,193.1551451,
1993-Q2,,141.0115203,,,,,85.42520029,,75.83487476,,,84.67369891,,71.45322147,59.62639449,,64.57886389,,,,165.8794164,,,,,,,,,,,,,,,,,317.2150368,,,,123.2395426,,,,,,,,,,,,,,80.76658429,94.42320076,,,,184.4312961,
1993-Q3,,149.9640111,,,,,85.84380427,,75.17273364,,,84.84079981,,71.34667602,60.37826368,,63.42115743,,,,177.2649841,,,,,,,,,,,,,,,,,300.3380412,,,,123.17092,,,,,,,,,,,,,,83.81094378,96.35462294,,,,180.2360433,
1993-Q4,,153.4525127,,,,,86.18618646,,75.30755138,,,85.90334207,,70.28497986,62.75804623,,39.07958706,,,,194.979726,,,,,,,,,,,,,,,,,280.3423179,,,,122.4265316,,,,,,,,,,,,,,84.62681574,93.6650471,,,,164.5620429,
1994-Q1,,139.0736953,,,,,87.55229435,,76.14414936,,,87.40904922,,69.30597181,68.33366239,,37.56669253,,,,194.8856257,,,,,,,,,,,,,,,,,264.3679759,,,,121.1560742,,,,,,,,,,,,,,83.99541961,91.19340402,,,,142.7087171,
1994-Q2,,121.2039503,,,,,89.63052377,,76.95115119,,,88.81464065,,69.53850225,72.46782932,,35.4775453,,,,183.9191372,,,,,,,,,,,,,,,,,250.7563668,,,,119.2914066,,,,,,,,,,,,,,82.42194153,89.21450083,,,,132.1927276,
1994-Q3,,114.6680243,,,,,90.52771088,,77.67495402,,,89.30121408,,71.96369301,72.93916991,,33.80504654,,,,164.5502781,,,,,,,,,,,,,,,,,239.7572774,,,,116.849901,,,,,,,,,,,,,,81.00626131,86.65324708,,,,126.749686,
1994-Q4,,112.6335603,,,,,90.43565429,,78.38008681,,,88.59098717,,76.03787635,72.65300998,,32.85493412,,,,146.0312753,,,,,,,,,,,,,,,,,232.9818651,,,,115.0874894,,,,,,,,,,,,,,78.49943318,81.76060028,,,,122.4205212,
1995-Q1,,102.9086574,,,,,90.58738558,,78.86324728,,,87.46582956,,79.67428018,72.83948361,,32.64478334,,,,150.1182042,,,,,,,,,,,,,,,,74.18727052,224.5836354,60.7203637,,,114.1521422,,,,,,,,,,,,,,74.9790502,76.37497105,,,,124.1229687,
1995-Q2,,93.49234387,,,,,90.65000028,,79.49858796,,,86.89373152,,80.79098407,70.63053668,,32.59197124,,,,182.5034341,,,,,,,,,,,,,,,,73.56908471,211.2292241,62.04657017,,,114.0101187,,,,,,,,,,,,,,73.65473051,76.86616949,,,,123.203225,
1995-Q3,,92.40254882,,,,,90.52704409,,80.32122528,,,87.09010333,,77.40184309,66.61361329,,31.97050824,,,,230.9616542,,,,,,,,,,,,,,,,72.53814721,201.1317864,63.62367538,,,114.8732537,,,,,,,,,,,,,,74.34529181,79.52960016,,,,120.0721247,
1995-Q4,,88.06217822,,,,,91.08593065,,81.27988242,,,88.4037304,,69.74815877,66.0914352,,31.05194792,,,,287.3865489,,,,,,,,,,,,,,,,71.6785222,199.7116754,65.23714293,,,114.9793774,,,,,,,,,,,,,,72.92192454,76.99876398,,,,123.3859383,
1996-Q1,,79.67704407,,,,,92.17343161,,82.26553746,,,90.16102009,,60.72600962,67.07995433,,152.3426176,,,,345.2329384,,,,,,,,,,,,,,,,71.06613318,199.968887,66.40430526,,,114.6941453,,,,,,,,,,,,,,70.74593545,73.63814464,,,,126.8964542,
1996-Q2,,75.43750194,,,,,93.41971196,,82.88445285,,,90.79210423,,53.18166694,66.53524096,,155.1042734,,,,375.6095784,,,,,,,,,,,,,,,,70.8948955,196.7155092,66.98799578,,,115.7578382,,,,,,,,,,,,,,70.20654174,73.14855897,,,,122.7145168,
1996-Q3,,72.75574612,,,,,94.99981476,,83.28621561,,,90.5338658,,49.68794849,65.36330156,,159.7510888,,,,411.5136871,,,,,,,,,,,,,,,,71.51129674,187.5629112,67.51443086,,,117.1658085,,,,,,,,,,,,,,70.52030377,73.566066,,,,117.3246831,
1996-Q4,,71.97901533,,,,,96.30755932,,83.76379951,,,89.29836713,,50.95939923,63.5840406,,88.9983059,,,,445.615493,,,,,,,,,,,,,,,,72.62600757,173.8295008,68.30476339,,,118.0801,,,,,,,,,,,,,,71.59058008,74.7214834,,,,114.6319939,
1997-Q1,,74.4638601,,,,,96.5333879,,84.4456124,,,87.01998129,,55.00672867,63.41631817,,89.67846465,,,,440.5726798,,,,,,,,,,,,,,,,72.9100361,163.8308078,69.24680293,,,117.8978927,,,,,,,,,,,,,,71.70480923,76.06088969,,,,113.8470185,
1997-Q2,,75.57834221,,,,,95.94565501,,85.09163854,,,84.43109067,,59.56457469,66.01348143,,90.49557084,,,,443.9441257,,,,,,,,,,,,,,,,71.87834819,157.9030114,70.47625482,,,116.1186117,,,,,,,,,,,,,,70.42778793,74.69006464,,,,117.3945321,
1997-Q3,,73.0996514,,,,,95.52098176,,85.98309219,,,81.61401839,,62.68416436,69.22566752,,65.40683329,,,,447.19171,,,,,,,,,,,,,,,,70.95835839,155.9243193,72.10698702,,,113.1365922,,,,,,,,,,,,,,69.51078129,72.88219899,,,,120.9420227,
2018-Q2,,,,169.3519418,,,,76.00847689,,,,,,,,343.7832204,,174.481062,102.4973195,,,,,,,,,,,,110.6003178,,,,,,65.41841726,,,209.8115617,124.0205102,,,,,,,,62.51472591,85.54535673,,75.78831068,76.80195989,94.08292914,110.1803601,53.21158923,,91.97070528,96.84462845,99.25600443,,
